Labeled Data,Label
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjibrb63pgz9j0744q9hoxv8e%2F40434b80-405e-41df-ab1d-715c59cc5967%2F2_4.jpg?alt=media&token=727d74e8-2320-42b0-9b44-752ba3d424ba,"{""model"":[""CAPS""]}"
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjibrb63pgz9j0744q9hoxv8e%2F40434b80-405e-41df-ab1d-715c59cc5967%2F1.jpg?alt=media&token=11e6b15b-df5d-4bb2-8c0e-19367dea9230,"{""model"":[""CAPS""]}"
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjibrb63pgz9j0744q9hoxv8e%2F40434b80-405e-41df-ab1d-715c59cc5967%2F1_2.jpg?alt=media&token=34fb1122-7f2c-4616-88b6-a2e1c3b5f51f,"{""model"":[""CAPS""]}"
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjibrb63pgz9j0744q9hoxv8e%2F40434b80-405e-41df-ab1d-715c59cc5967%2F1_3.jpg?alt=media&token=b8582ec4-9056-45ec-a838-4788bf2f3b9b,"{""model"":[""CAPS""]}"
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjibrb63pgz9j0744q9hoxv8e%2F40434b80-405e-41df-ab1d-715c59cc5967%2F1_4.jpg?alt=media&token=e772b276-360e-4230-a9a8-7ee28b243b27,"{""model"":[""CAPS""]}"
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjibrb63pgz9j0744q9hoxv8e%2F40434b80-405e-41df-ab1d-715c59cc5967%2F1_5.jpg?alt=media&token=9e4f08a3-34fb-4ec4-a0d4-0de2891d7e3d,"{""model"":[""CAPS""]}"
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjibrb63pgz9j0744q9hoxv8e%2F40434b80-405e-41df-ab1d-715c59cc5967%2F1_6.jpg?alt=media&token=62daa3c7-ce0f-4ba1-951f-692a62c76543,"{""model"":[""CAPS""]}"
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjibrb63pgz9j0744q9hoxv8e%2F40434b80-405e-41df-ab1d-715c59cc5967%2F1_7.jpg?alt=media&token=6aa59566-4211-475e-8f43-c91314c0ea8a,"{""model"":[""CAPS""]}"
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjibrb63pgz9j0744q9hoxv8e%2F40434b80-405e-41df-ab1d-715c59cc5967%2F2.jpg?alt=media&token=11edcec4-9fef-4869-81f9-9618e00b1f1e,"{""model"":[""CAPS""]}"
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjibrb63pgz9j0744q9hoxv8e%2F40434b80-405e-41df-ab1d-715c59cc5967%2F2_1.jpg?alt=media&token=8f4d7a5e-a7a4-4f0c-b370-84db1bf0c886,"{""model"":[""CAPS""]}"
https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjibrb63pgz9j0744q9hoxv8e%2F40434b80-405e-41df-ab1d-715c59cc5967%2F2_2.jpg?alt=media&token=0805aecc-9ce5-4b01-8d4d-7168fafd0db3,"{""model"":[""CAPS""]}"
